,Unnamed: 0.1,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags
6580,6580,22953,도도의 음식 준비,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도도의 음식 준비', 'isOriginal': True}]",True,123,12,False,3.3821,True,"backtracking,binary_search,bruteforcing,parametric_search,"
6581,6581,22954,그래프 트리 분할,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그래프 트리 분할', 'isOriginal': True}]",True,79,15,False,4.4557,True,"case_work,constructive,data_structures,disjoint_set,graphs,graph_traversal,trees,"
6582,6582,22955,고양이 도도의 탈출기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고양이 도도의 탈출기', 'isOriginal': True}]",True,63,13,False,3.3333,True,"dijkstra,graphs,implementation,"
6583,6583,22956,소나기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '소나기', 'isOriginal': True}]",True,61,15,False,2.2623,True,"data_structures,disjoint_set,"
6584,6584,22957,짝수싫어수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '짝수싫어수', 'isOriginal': True}]",True,42,16,False,1.381,True,"combinatorics,dp,math,"
6585,6585,22958,안산 탐지기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '안산 탐지기', 'isOriginal': True}]",True,42,15,False,5.0,True,"ad_hoc,divide_and_conquer,"
6586,6586,22959,신촌 수열과 쿼리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '신촌 수열과 쿼리', 'isOriginal': True}]",True,86,17,False,3.314,True,"binary_search,data_structures,segtree,"
6587,6587,22960,미팅,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '미팅', 'isOriginal': True}]",True,28,19,False,2.5714,True,"bipartite_matching,hall,"
6588,6588,22961,여행사 운영하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '여행사 운영하기', 'isOriginal': True}]",True,21,18,False,1.7619,True,"graphs,scc,topological_sorting,"
6589,6589,22962,신촌방위본부,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '신촌방위본부', 'isOriginal': True}]",True,25,20,False,5.16,True,"convex_hull,geometry,pick,point_in_convex_polygon,polygon_area,"
6590,6590,22963,3초 정렬,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '3초 정렬', 'isOriginal': True}]",True,75,14,False,3.84,True,"dp,"
6591,6591,22964,conv1d,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'conv1d', 'isOriginal': True}]",True,66,13,False,3.0758,True,"math,"
6592,6592,22965,k개의 부분 배열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'k개의 부분 배열', 'isOriginal': True}]",True,157,12,False,2.9363,True,"ad_hoc,sorting,"
6593,6593,22966,가장 쉬운 문제를 찾는 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 쉬운 문제를 찾는 문제', 'isOriginal': True}]",True,952,4,False,1.3519,True,"implementation,"
6594,6594,22967,구름다리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '구름다리', 'isOriginal': True}]",True,60,14,False,2.3167,True,"constructive,graphs,"
6595,6595,22968,균형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '균형', 'isOriginal': True}]",True,191,11,False,1.6178,True,"dp,"
6596,6596,22969,대나무숲,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '대나무숲', 'isOriginal': True}]",True,27,16,False,1.8519,True,"graphs,graph_traversal,implementation,trees,"
6597,6597,22970,문제 재탕,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문제 재탕', 'isOriginal': True}]",True,130,6,False,1.8077,True,"bruteforcing,implementation,"
6598,6598,22971,증가하는 부분 수열의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '증가하는 부분 수열의 개수', 'isOriginal': True}]",True,197,9,False,1.7056,True,"dp,"
6599,6599,22972,테러,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '테러', 'isOriginal': True}]",True,23,18,False,2.8696,True,"backtracking,data_structures,tree_set,"
6600,6600,22973,점프 숨바꼭질,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '점프 숨바꼭질', 'isOriginal': True}]",True,166,9,False,3.0482,True,"math,"
6601,6601,22974,2D 큐브,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '2D 큐브', 'isOriginal': True}]",True,50,17,False,2.44,True,"ad_hoc,constructive,implementation,"
6602,6602,22975,도시 계획,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도시 계획', 'isOriginal': True}]",True,46,18,False,3.7174,True,"dp,geometry,sorting,"
6603,6603,22976,계산 최적화,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '계산 최적화', 'isOriginal': True}]",True,73,18,False,1.7123,True,"data_structures,segtree,"
6604,6604,22977,달팽이는 그늘에서 쉬고 싶다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '달팽이는 그늘에서 쉬고 싶다', 'isOriginal': True}]",True,61,17,False,2.0,True,"ad_hoc,geometry,math,"
6605,6605,22978,압축 프로그램,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '압축 프로그램', 'isOriginal': True}]",True,20,20,False,3.15,True,"ad_hoc,bitmask,constructive,"
6606,6606,22979,색종이 붙이기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '색종이 붙이기', 'isOriginal': True}]",True,10,26,False,2.7,True,"ad_hoc,case_work,data_structures,disjoint_set,dp,greedy,prefix_sum,stack,"
6607,6607,22980,테스트케이스 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '테스트케이스 만들기', 'isOriginal': True}]",True,34,18,False,1.7647,True,"bitmask,constructive,"
6608,6608,22981,휴먼 파이프라인,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '휴먼 파이프라인', 'isOriginal': True}]",True,251,11,False,2.8486,True,"greedy,math,sorting,"
6609,6609,22982,선인장의 독립집합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선인장의 독립집합', 'isOriginal': True}]",True,14,22,False,4.4286,True,"biconnected_component,cactus,dp,graphs,greedy,"
6610,6610,22983,조각 체스판,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '조각 체스판', 'isOriginal': True}]",True,147,14,False,2.5782,True,"dp,"
6611,6611,22984,반짝반짝 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '반짝반짝 2', 'isOriginal': True}]",True,223,11,False,1.9417,True,"linearity_of_expectation,math,probability,"
6612,6612,22985,문자열 조작의 달인,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 조작의 달인', 'isOriginal': True}]",True,59,15,False,2.4576,True,"dp,"
6613,6613,22986,Flat Earth,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Flat Earth', 'isOriginal': True}]",True,187,5,False,2.4545,True,"math,"
6614,6614,22987,기지국 업그레이드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기지국 업그레이드', 'isOriginal': True}]",True,29,20,False,2.2069,True,"data_structures,greedy,segtree,tree_set,"
6615,6615,22988,재활용 캠페인,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '재활용 캠페인', 'isOriginal': True}]",True,224,14,False,4.7991,True,"greedy,sorting,two_pointer,"
6616,6616,22989,브런치북,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '브런치북', 'isOriginal': True}]",True,18,20,False,1.1111,True,"implementation,parametric_search,recursion,"
6617,6617,22990,사이클,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사이클', 'isOriginal': True}]",True,50,20,False,2.22,True,"flow,mcmf,"
6618,6618,22991,수요응답형 버스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수요응답형 버스', 'isOriginal': True}]",True,67,16,False,2.791,True,"data_structures,greedy,sorting,sweeping,tree_set,"
6619,6619,22992,다꾸,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '다꾸', 'isOriginal': True}]",True,27,22,False,4.4815,True,"data_structures,segtree,"
6620,6620,22993,서든어택 3,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '서든어택 3', 'isOriginal': True}]",True,502,7,False,3.0239,True,"greedy,sorting,"
6621,6621,22994,이미지 축소,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이미지 축소', 'isOriginal': True}]",True,98,9,False,2.1429,True,"bruteforcing,euclidean,implementation,math,number_theory,"
6622,6622,22995,증가하는 부분 수열의 개수 K,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '증가하는 부분 수열의 개수 K', 'isOriginal': True}]",True,57,15,False,1.9298,True,"constructive,math,"
6623,6623,22996,유니온 파인드 복원,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '유니온 파인드 복원', 'isOriginal': True}]",True,60,14,False,3.7167,True,"constructive,data_structures,disjoint_set,graphs,graph_traversal,trees,"
6624,6624,22997,미사일 폭격,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '미사일 폭격', 'isOriginal': True}]",True,11,19,False,3.2727,True,"data_structures,multi_segtree,segtree,"
6625,6625,22998,증가하는 부분 수열의 개수 814K,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '증가하는 부분 수열의 개수 814K', 'isOriginal': True}]",True,14,20,False,4.3571,True,"ad_hoc,combinatorics,constructive,math,"
6626,6626,23019,소용돌이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '소용돌이', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Swirl Game', 'isOriginal': False}]",True,13,12,False,1.9231,True,"implementation,sorting,string,"
6627,6627,23021,등산로,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '등산로', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Hiking', 'isOriginal': False}]",True,11,17,False,2.4545,True,"binary_search,bitmask,combinatorics,math,"
6628,6628,23022,숙제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숙제', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Homework', 'isOriginal': False}]",True,34,14,False,2.9706,True,"data_structures,greedy,priority_queue,"
6629,6629,23023,소수 카드 게임,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Prime Card Game', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '소수 카드 게임', 'isOriginal': True}]",True,12,19,False,2.0,True,"bitmask,dp,math,number_theory,primality_test,sieve,"
6630,6630,23024,보트 정박,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '보트 정박', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Boat Docking', 'isOriginal': False}]",True,20,17,False,2.7,True,"binary_search,data_structures,segtree,"
6631,6631,23026,물건 포장하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '물건 포장하기', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Shipping Boxes', 'isOriginal': False}]",True,16,15,False,3.5625,True,"implementation,math,pigeonhole_principle,"
6632,6632,23027,1번부터 문제의 상태가…?,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '1번부터 문제의 상태가…?', 'isOriginal': True}]",True,476,4,False,1.3929,True,"implementation,string,"
6633,6633,23028,5학년은 다니기 싫어요,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '5학년은 다니기 싫어요', 'isOriginal': True}]",True,224,6,False,2.3438,True,"greedy,"
6634,6634,23029,시식 코너는 나의 것,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시식 코너는 나의 것', 'isOriginal': True}]",True,135,10,False,2.4519,True,"dp,"
6635,6635,23030,후다다닥을 이겨 츄르를 받자!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '후다다닥을 이겨 츄르를 받자!', 'isOriginal': True}]",True,54,12,False,1.7037,True,"dijkstra,graphs,implementation,"
6636,6636,23031,으어어… 에이쁠 주세요..,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '으어어… 에이쁠 주세요..', 'isOriginal': True}]",True,88,12,False,4.8523,True,"implementation,simulation,"
6637,6637,23032,서프라이즈~,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '서프라이즈~', 'isOriginal': True}]",True,45,13,False,2.0,True,"binary_search,prefix_sum,two_pointer,"
6638,6638,23033,집에 빨리 가고 싶어!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '집에 빨리 가고 싶어!', 'isOriginal': True}]",True,68,13,False,1.9853,True,"dijkstra,graphs,"
6639,6639,23034,조별과제 멈춰!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '조별과제 멈춰!', 'isOriginal': True}]",True,169,16,False,3.1538,True,"bfs,graphs,graph_traversal,mst,"
6640,6640,23035,가톨릭대는 고양이를 사랑해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가톨릭대는 고양이를 사랑해', 'isOriginal': True}]",True,118,16,False,2.6271,True,"data_structures,lis,segtree,sorting,"
6641,6641,23036,CAN WIN,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'CAN WIN', 'isOriginal': True}]",True,32,17,False,2.5,True,"coordinate_compression,data_structures,math,prefix_sum,segtree,"
6642,6642,23037,5의 수난,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '5의 수난', 'isOriginal': True}]",True,2662,4,False,1.1938,True,"implementation,math,"
6643,6643,23038,박스 그림 문자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '박스 그림 문자', 'isOriginal': True}]",True,169,7,False,1.7101,True,"implementation,"
6644,6644,23039,실 전화기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '실 전화기', 'isOriginal': True}]",True,74,14,False,2.6351,True,"case_work,graphs,planar_graph,"
6645,6645,23040,누텔라 트리 (Easy),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '누텔라 트리 (Easy)', 'isOriginal': True}]",True,167,13,False,3.006,True,"data_structures,disjoint_set,graphs,graph_traversal,trees,"
6646,6646,23041,뛰는 기물,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뛰는 기물', 'isOriginal': True}]",True,83,15,False,3.253,True,"euclidean,math,number_theory,"
6647,6647,23042,AND와 OR,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'AND와 OR', 'isOriginal': True}]",True,110,15,False,1.8545,True,"bitmask,greedy,math,"
6648,6648,23043,트리 찾기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리 찾기', 'isOriginal': True}]",True,30,18,False,3.2333,True,"binary_search,constructive,trees,"
6649,6649,23044,트리 조각하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리 조각하기', 'isOriginal': True}]",True,69,16,False,2.3333,True,"bfs,binary_search,graphs,graph_traversal,parametric_search,trees,"
6650,6650,23045,별 보는 교준이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '별 보는 교준이', 'isOriginal': True}]",True,32,19,False,2.125,True,"geometry,"
6651,6651,23046,큰 수 뒤집기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '큰 수 뒤집기', 'isOriginal': True}]",True,40,19,False,2.5,True,"data_structures,math,prefix_sum,"
6652,6652,23047,여우 국수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '여우 국수', 'isOriginal': True}]",True,30,22,False,5.9333,True,"greedy,"
6653,6653,23048,자연수 색칠하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '자연수 색칠하기', 'isOriginal': True}]",True,390,11,False,1.6564,True,"constructive,math,number_theory,primality_test,sieve,"
6654,6654,23049,고슴도치 그래프,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고슴도치 그래프', 'isOriginal': True}]",True,8,23,False,2.875,True,"ad_hoc,math,number_theory,sqrt_decomposition,"
6655,6655,23050,데칼코마니 트리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데칼코마니 트리', 'isOriginal': True}]",True,11,22,False,2.2727,True,"centroid,hashing,trees,tree_isomorphism,"
6656,6656,23051,RMQ,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'RMQ', 'isOriginal': True}]",True,9,25,False,1.7778,True,"data_structures,lazyprop,segtree,sqrt_decomposition,sweeping,"
6657,6657,23052,두 트리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '두 트리', 'isOriginal': True}]",True,8,27,False,2.75,True,"ad_hoc,bfs,graphs,graph_traversal,matroid,"
6658,6658,23053,문자열 X,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 X', 'isOriginal': True}]",True,14,23,False,4.0,True,"data_structures,disjoint_set,sliding_window,smaller_to_larger,string,suffix_array,"
6659,6659,23054,누텔라 트리 (Hard),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '누텔라 트리 (Hard)', 'isOriginal': True}]",True,7,25,False,1.2857,True,"centroid,centroid_decomposition,data_structures,divide_and_conquer,segtree,trees,"
6660,6660,23055,공사장 표지판,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공사장 표지판', 'isOriginal': True}]",True,524,4,False,1.3359,True,"implementation,"
6661,6661,23056,참가자 명단,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '참가자 명단', 'isOriginal': True}]",True,273,7,False,2.6447,True,"sorting,"
